date,open,high,low,close
2011-01-20,6.6226,6.6923,6.6104,6.6592
2011-01-21,6.6591,6.6725,6.578,6.5835
2011-01-24,6.5742,6.6146,6.5558,6.5812
2011-01-25,6.5802,6.5854,6.5176,6.5271
2011-01-26,6.5268,6.5314,6.461,6.4641
2011-01-27,6.4646,6.4839,6.4212,6.4329
2011-01-28,6.4328,6.5454,6.4295,6.525
2011-01-31,6.5319,6.5488,6.4214,6.4466
2011-02-01,6.4458,6.4487,6.3651,6.3681
2011-02-02,6.3684,6.4488,6.3579,6.4187
2011-02-03,6.4185,6.5013,6.413,6.4752
2011-02-04,6.4768,6.515,6.4497,6.4801
2011-02-07,6.4891,6.5036,6.4511,6.4601
2011-02-08,6.4603,6.4699,6.3996,6.4362
2011-02-09,6.4356,6.46,6.4165,6.4357
2011-02-10,6.4357,6.5032,6.4315,6.4616
2011-02-11,6.4625,6.5411,6.4545,6.4821
2011-02-14,6.5007,6.5267,6.479,6.4844
2011-02-15,6.4852,6.5054,6.4446,6.4817
2011-02-16,6.4812,6.4911,6.4054,6.4172
2011-02-17,6.4174,6.4596,6.3989,6.4009
2011-02-18,6.4004,6.4409,6.3836,6.3858
2011-02-21,6.3924,6.4348,6.3759,6.4255
2011-02-22,6.4258,6.5261,6.3973,6.4479
2011-02-23,6.4472,6.4512,6.3777,6.3927
2011-02-24,6.3925,6.4417,6.3633,6.3858
2011-02-25,6.3861,6.4384,6.3681,6.42
2011-02-28,6.4275,6.4474,6.2935,6.324
2011-03-01,6.3243,6.3436,6.2901,6.3363
2011-03-02,6.3368,6.355,6.2963,6.3135
2011-03-03,6.3127,6.3421,6.2908,6.3175
2011-03-04,6.3186,6.3555,6.2986,6.3445
2011-03-07,6.3426,6.3748,6.3199,6.3557
2011-03-08,6.3568,6.376,6.3424,6.3655
2011-03-09,6.3649,6.3762,6.3086,6.3204
2011-03-10,6.3205,6.411,6.3167,6.4031
2011-03-11,6.3992,6.424,6.3319,6.3347
2011-03-14,6.3183,6.3648,6.3144,6.3407
2011-03-15,6.3394,6.4761,6.3367,6.4002
